aid,label
40182290,1
40182431,0
40182454,0
40182510,0
40182561,0
40182668,1
40182672,0
40182842,1
40182857,0
40183317,0
40183348,0
40183362,1
40183473,0
40183489,0
40183511,1
40183543,0
40183575,0
40183645,0
40183760,0
40183944,0
40183980,0
40184032,0
40184087,0
40184170,0
40184185,0
40184266,0
40184324,0
40184343,0
40184368,0
40184371,1
40184427,0
40184454,0
40184521,1
40184542,0
40184644,0
40184657,1
40184801,0
40184852,0
40184854,1
40184857,0
40184881,0
40185177,0
40185178,0
40185547,0
40185655,0
40185760,0
40185773,0
40185786,0
40185960,0
40185965,0
40185979,0
40186255,1
40186347,0
40186450,0
40186453,0
40186472,0
40186496,0
40186547,0
40186648,0
40186711,0
40186771,1
40186868,0
40186892,0
40186926,0
40187005,0
40187125,0
40187211,0
40187281,0
40187314,0
40187405,0
40187426,0
40187492,0
40187511,0
40187549,1
40187557,0
40187660,0
40187756,0
40187827,0
40187873,0
40188057,0
40188058,0
40188258,0
40188326,0
40188347,0
40188386,1
40188388,0
40188436,0
40188539,0
40188622,0
40188732,0
40188762,0
40189124,0
40189378,0
40189469,1
40189622,1
40189639,1
40189766,0
40189770,0
40189909,0
40189937,0
40190108,0
40190116,0
40190134,0
40190210,1
40190343,0
40190385,1
40190439,1
40190459,0
40190487,0
40190502,1
40190531,0
40190736,0
40190818,0
40190825,0
40190829,0
40190975,0
40191029,0
40191093,1
40191289,0
40191314,0
40191326,1
40191384,1
40191432,0
40191628,0
40191638,0
40191681,0
40191846,1
40192053,0
40192062,0
40192078,0
40192139,0
40192219,0
40192440,0
40192662,0
40192760,0
40192804,1
40192826,0
40192894,0
40193153,0
40193279,0
40193301,0
40193306,1
40193318,0
40193489,0
40193566,0
40193669,0
40193729,0
40193792,1
40193805,0
40194070,0
40194158,0
40194175,0
40194191,0
40194262,0
40194521,0
40194562,0
40194622,0
40194639,0
40195179,1
40195314,0
40195318,0
40195324,0
40195374,0
40195435,0
40195508,1
40195607,0
40195760,0
40195946,0
40196086,0
40196209,0
40196216,0
40196223,1
40196229,0
40196279,0
40196387,0
40196460,0
40196648,0
40196762,0
40196775,0
40196782,1
40196875,0
40196889,0
40196915,1
40196960,0
40197041,0
40197096,0
40197190,0
40197215,0
40197417,1
40197565,0
40197651,0
40197720,1
40197760,0
40197816,0
40197826,0
40197863,0
40197896,0
40198063,0
40198088,1
40198138,1
40198167,1
40198252,0
40198267,1
40198306,0
40198351,0
40198435,0
40198581,0
40198622,0
40198630,0
40198671,1
40198696,1
40198846,0
40198977,0
40199025,0
40199278,0
40199287,0
40199330,1
40199342,0
40199349,0
40199449,1
40199500,0
40199537,0
40199547,0
40199555,1
40199558,0
40199570,1
40199594,0
40199702,0
40199973,0
40200218,0
40200225,1
40200379,0
40200389,0
40200683,0
40200836,0
40200934,0
40201096,0
40201341,0
40201390,0
40201570,1
40201592,0
40201706,0
40201755,0
40201758,0
40201863,0
40201875,0
40201930,0
40202066,0
40202079,0
40202107,0
40202139,0
40202144,1
40202397,0
40202430,0
40202438,0
40202486,0
40202497,0
40202566,0
40202614,0
40202638,0
40202656,0
40202732,0
40202794,1
40202860,0
40202892,0
40203055,0
40203241,0
40203314,0
40203319,0
40203341,0
40203357,0
40203387,0
40203537,0
40203538,0
40203540,0
40203600,0
40203699,0
40203737,0
40203805,0
40203920,0
40203953,0
40203991,0
40204357,0
40204403,0
40204419,0
40204507,0
40204616,0
40204726,0
40204752,0
40204908,1
40204909,0
40204988,0
40204992,0
40205025,0
40205301,0
40205404,0
40205421,0
40205586,1
40205621,0
40205652,0
40205812,0
40205916,0
40205940,0
40205994,0
40205997,0
40206067,0
40206174,0
40206183,0
40206213,0
40206268,0
40206351,1
40206423,0
40206514,0
40206776,1
40206961,0
40206968,1
40207185,1
40207197,0
40207239,0
40207289,1
40207502,0
40207619,1
40207624,0
40207646,0
40207680,0
40207749,0
40207840,0
40207917,0
40207934,0
40208090,1
40208172,0
40208271,0
40208289,1
40208547,0
40208676,1
40208765,1
40208836,0
40208989,1
40208995,1
40209277,1
40209344,0
40209447,0
40209514,0
40209581,1
40209627,0
40209662,0
40209687,1
40209694,0
40209821,0
40210068,1
40210105,0
40210137,0
40210151,0
40210202,0
40210203,0
40210228,0
40210274,0
40210333,1
40210337,0
40210375,0
40210406,0
40210420,0
40210450,0
40210491,1
40210596,0
40210601,0
40210619,0
40210626,0
40210640,0
40210723,0
40210735,1
40210899,0
40211009,0
40211075,0
40211129,0
40211168,1
40211295,1
40211482,1
40211500,0
40211547,0
40211562,0
40211655,1
40211708,0
40211721,0
40211736,0
40211750,0
40211846,1
40211860,0
40211880,0
40211908,0
40211921,0
40211931,1
40211954,1
40212052,0
40212077,0
40212355,0
40212360,1
40212362,0
40212407,0
40212425,1
40212566,1
40212579,0
40212589,1
40212671,0
40212710,0
40212738,0
40212766,1
40212928,1
40212974,0
40213032,0
40213111,0
40213135,0
40213230,0
40213255,1
40213394,0
40213726,1
40213797,0
40213880,0
40213887,0
40213938,0
40213939,0
40213941,0
40214004,0
40214153,0
40214154,0
40214184,0
40214205,0
40214256,0
40214332,0
40214409,0
40214672,0
40214743,0
40214744,0
40214928,0
40215290,0
40215341,1
40215387,0
40215483,0
40215567,0
40215600,0
40215661,0
40215696,0
40215706,0
40215738,1
40215763,1
40215906,0
40216018,0
40216085,0
40216092,1
40216149,1
40216151,0
40216270,1
40216336,0
40216376,0
40216438,0
40216521,0
40216540,0
40216672,0
40216679,0
40216682,0
40216991,1
40217083,0
40217105,0
40217191,0
40217235,0
40217285,0
40217290,0
40217321,0
40217406,0
40217420,0
40217423,0
40217479,0
40217493,0
40217512,0
40217552,0
40217627,0
40217650,0
40217673,0
40217714,0
40217727,1
40217788,0
40218021,0
40218261,0
40218323,1
40218369,0
40218448,0
40218508,0
40218521,0
40218568,1
40218697,0
40218757,0
40218981,0
40219011,0
40219024,0
40219047,0
40219091,0
40219117,1
40219196,1
40219242,1
40219262,0
40219344,1
40219418,0
40219611,0
40219719,0
40219945,0
40220060,1
40220126,0
40220158,0
40220218,0
40220245,0
40220302,0
40220311,1
40220328,0
40220465,0
40220551,0
40220647,0
40220700,1
40220761,0
40220770,0
40220953,1
40220983,0
40221042,0
40221063,0
40221133,0
40221137,0
40221139,0
40221144,0
40221155,1
40221203,0
40221358,0
40221384,0
40221515,0
40221562,0
40221596,0
40221724,0
40221796,0
40221827,0
40221829,0
40221959,0
40221965,0
40222153,0
40222200,0
40222224,0
40222269,0
40222348,0
40222355,0
40222504,0
40222505,0
40222653,0
40222707,1
40222789,1
40222814,1
40222815,0
40222869,0
40222941,0
40223143,0
40223258,0
40223270,0
40223367,0
40223397,1
40223548,1
40223726,0
40223942,1
40223988,0
40224064,1
40224157,1
40224253,1
40224283,0
40224456,1
40224602,0
40224609,1
40224705,0
40224802,0
40224804,0
40224824,0
40224890,1
40225099,1
40225203,0
40225258,0
40225267,0
40225303,0
40225333,0
40225381,0
40225463,0
40225601,0
40225851,1
40225859,0
40225930,0
40225985,0
40226129,0
40226138,0
40226164,0
40226169,0
40226317,0
40226441,0
40226548,0
40226655,0
40226665,0
40226675,0
40226688,0
40226832,0
40226904,0
40226953,1
40226958,0
40227088,0
40227138,0
40227238,0
40227371,0
40227445,0
40227461,0
40227471,0
40227489,0
40227539,0
40227594,1
40227641,1
40227655,0
40227704,1
40227797,0
40227815,1
40227853,0
40227937,0
40227947,0
40228009,1
40228018,0
40228050,0
40228095,0
40228102,0
40228186,0
40228341,0
40228354,1
40228422,0
40228428,0
40228482,0
40228600,1
40228623,0
40228625,0
40228667,0
40228848,0
40228867,0
40228981,0
40228996,1
40228997,1
40228998,1
40229112,0
40229153,0
40229248,0
40229272,0
40229281,1
40229313,0
40229464,0
40229496,0
40229562,0
40229602,1
40229614,1
40229655,0
40229705,0
40229752,0
40229787,0
40229788,0
40229862,0
40229890,1
40229952,0
40230064,0
40230104,1
40230160,1
40230161,0
40230295,0
40230303,0
40230344,0
40230416,0
40230419,0
40230440,0
40230477,0
40230492,1
40230733,0
40230900,0
40231075,0
40231094,1
40231182,0
40231198,0
40231263,0
40231289,0
40231346,0
40231473,0
40231495,0
40231604,0
40231735,0
40231854,0
40231897,1
40231995,0
40232009,1
40232096,0
40232302,0
40232324,0
40232357,0
40232522,1
40232556,0
40232580,0
40232690,1
40232861,0
40232868,0
40232893,0
40232936,1
40232969,0
40232980,0
40232983,0
40233090,0
40233123,0
40233182,0
40233192,0
40233222,0
40233312,0
40233314,0
40233354,1
40233436,0
40233480,0
40233553,0
40233657,0
40233720,0
40233739,0
40233740,1
40233829,0
40233848,0
40234092,1
40234099,0
40234257,0
40234263,0
40234278,0
40234308,0
40234350,0
40234386,0
40234429,0
40234454,0
40234510,0
40234555,1
40234658,1
40234673,0
40234799,1
40234864,1
40234880,0
40234893,1
40235062,0
40235078,1
40235081,0
40235089,0
40235128,0
40235203,0
40235229,1
40235310,0
40235343,1
40235467,0
40235600,0
40235616,0
40235871,0
40235889,0
40235915,0
40235921,0
40236000,0
40236182,0
40236232,0
40236248,0
40236277,0
40236302,0
40236304,0
40236325,1
40236333,0
40236338,0
40236419,0
40236471,1
40236473,0
40236494,1
40236536,0
40236577,0
40236601,0
40236615,0
40236687,0
40236715,0
40236725,1
40236785,1
40236788,0
40236839,1
40236911,0
40236958,1
40237012,0
40237043,0
40237122,1
40237161,0
40237163,0
40237300,0
40237319,0
40237343,0
40237427,0
40237443,1
40237477,0
40237547,0
40237567,1
40237626,0
40237672,0
40237724,0
40237755,0
40237756,1
40237878,0
40237892,0
40238002,0
40238021,1
40238050,0
40238074,0
40238087,1
40238152,0
40238214,1
40238286,1
40238327,0
40238368,0
40238406,0
40238467,0
40238605,0
40238631,0
40238660,0
40238679,0
40238699,0
40238707,0
40238749,0
40238774,0
40238849,0
40238861,0
40238908,0
40238926,0
40238974,0
40238982,1
40238990,0
40238995,1
40239056,0
40239058,0
40239064,0
40239114,0
40239119,0
40239122,0
40239189,0
40239285,0
40239307,0
40239319,0
40239322,1
40239327,0
40239352,0
40239422,0
40239432,0
40239438,0
40239529,0
40239569,1
40239739,0
40239761,1
40239857,0
40239923,0
40240029,0
40240074,1
40240096,0
40240113,0
40240207,0
40240235,0
40240275,0
40240376,0
40240473,0
40240509,0
40240711,1
40240714,1
40240733,0
40240861,0
40240905,0
40240964,0
40241007,0
40241027,0
40241073,1
40241107,1
40241151,0
40241233,0
40241240,1
40241274,0
40241322,1
40241331,0
40241341,0
40241370,0
40241396,0
40241604,1
40241607,0
40241684,0
40241742,0
40241763,0
40241797,0
40241810,0
40241817,0
40241938,1
40241939,0
40241954,0
40241996,1
40242055,0
40242056,0
40242155,0
40242192,0
40242196,0
40242226,0
40242348,0
40242418,0
40242447,0
40242449,1
40242454,0
40242460,1
40242471,0
40242532,0
40242572,1
40242601,0
40242611,1
40242735,0
40242843,0
40242863,0
40242935,1
40243020,0
40243102,1
40243135,0
40243166,0
40243342,0
40243400,0
40243441,0
40243471,0
40243527,0
40243587,0
40243608,0
40243668,1
40243775,0
40243827,0
40243840,0
40243850,0
40243940,0
40244154,0
40244155,0
40244185,0
40244223,0
40244254,0
40244285,0
40244292,1
40244347,0
40244419,0
40244440,0
40244479,0
40244545,1
40244558,1
40244580,0
40244609,0
40244610,0
40244897,1
40244954,0
40244960,1
40245056,0
40245116,1
40245142,0
40245148,0
40245166,1
40245240,1
40245312,0
40245454,0
40245484,0
40245559,0
40245604,0
40245667,0
40245682,0
40245708,0
40245714,0
40245799,0
40245824,0
40245857,0
40245870,0
40245897,0
40245904,0
40245917,0
40246066,0
40246073,0
40246119,1
40246141,1
40246233,0
40246337,0
40246351,0
40246380,0
40246522,1
40246532,0
40246771,1
40246876,0
40246907,0
40246938,0
40246944,1
40246974,0
40246985,0
40246989,0
40246992,1
40246993,0
40247039,1
40247053,0
40247102,0
40247111,0
40247127,0
40247266,1
40247296,1
40247298,0
40247393,0
40247547,0
40247557,1
40247566,0
40247775,0
40247869,1
40247889,0
40247892,0
40247925,0
40247997,0
40248004,0
40248044,0
40248048,0
40248170,0
40248320,0
40248331,0
40248356,0
40248392,0
40248430,0
40248460,0
40248546,1
40248547,0
40248572,0
40248574,0
40248585,0
40248687,0
40248700,0
40248745,1
40248788,0
40248820,1
40248856,1
40248977,1
40249147,0
40249181,1
40249232,0
40249273,0
40249304,1
40249341,0
40249441,0
40249457,0
40249587,1
40249701,1
40249711,1
40249734,0
40249819,0
40249941,0
40249944,0
40249992,0
40250006,0
40250045,1
40250092,0
40250179,0
40250219,1
40250282,0
40250297,0
40250361,0
40250393,0
40250503,0
40250550,0
40250596,0
40250599,1
40250600,0
40250605,1
40250608,0
40250734,0
40250779,0
40250791,0
40250885,0
40250892,1
40250962,0
40251000,0
40251064,0
40251133,1
40251239,1
40251288,0
40251376,0
40251413,1
40251532,0
40251571,0
40251593,0
40251650,0
40252098,0
40252103,0
40252123,0
40252204,0
40252224,0
40252250,1
40252261,0
40252320,0
40252364,0
40252374,0
40252477,0
40252512,0
40252608,0
40252655,0
40252704,0
40252706,0
40252708,0
40252810,0
40252816,0
40252835,0
40252840,0
40252933,0
40253029,0
40253078,1
40253090,1
40253162,0
40253167,0
40253169,0
40253342,0
40253359,0
40253377,1
40253410,0
40253452,0
40253471,0
40253548,1
40253550,1
40253578,0
40253818,0
40253877,0
40254155,0
40254180,0
40254237,0
40254257,1
40254296,0
40254328,1
40254504,0
40254782,0
40254838,0
40254840,0
40254851,0
40254899,0
40254902,0
40254929,0
40254989,0
40254998,0
40254999,1
40255082,0
40255112,0
40255207,0
40255221,0
40255430,0
40255565,0
40255572,1
40255698,1
40255905,0
40255973,0
40256002,0
40256036,1
40256226,0
40256258,1
40256278,1
40256376,0
40256430,0
40256441,0
40256527,0
40256549,0
40256645,0
40256883,0
40256918,0
40256931,1
40257268,0
40257384,0
40257459,0
40257513,0
40257537,0
40257615,0
40257619,0
40257658,0
40257677,0
40257767,0
40258037,0
40258344,0
40258369,0
40258445,1
40258519,0
40258655,0
40258712,1
40258944,1
40259009,0
40259017,0
40259020,1
40259049,0
40259139,0
40259157,1
40259228,0
40259563,0
40259586,0
40259694,0
40259714,0
40259760,0
40259822,0
40259893,0
40259901,0
40260004,0
40260019,0
40260098,0
40260103,0
40260128,0
40260161,0
40260288,0
40260311,0
40260427,0
40260498,0
40260604,0
40260845,1
40260978,0
40261077,0
40261088,1
40261089,1
40261146,1
40261228,0
40261254,0
40261273,1
40261452,0
40261462,0
40261520,1
40261599,0
40261796,0
40261951,0
40262013,0
40262018,1
40262097,0
40262120,0
40262122,0
40262208,0
40262212,0
40262391,0
40262442,0
40262510,0
40262538,0
40262593,0
40262636,0
40262681,1
40262722,1
40262736,0
40262763,0
40262814,0
40262905,0
40262992,1
40263099,0
40263182,1
40263296,0
40263508,1
40263654,0
40263841,0
40263852,1
40263883,0
40263933,0
40264052,0
40264081,0
40264085,0
40264120,0
40264146,0
40264156,0
40264198,0
40264250,0
40264331,0
40264351,0
40264370,0
40264467,0
40264606,0
40264608,0
40264767,0
40264768,0
40264787,0
40264822,0
40264980,1
40264989,1
40265053,1
40265075,0
40265098,0
40265267,1
40265422,1
40265431,1
40265738,0
40265777,0
40265889,1
40265904,1
40265929,1
40265940,0
40265975,0
40265991,1
40266158,0
40266216,0
40266316,1
40266389,0
40266430,0
40266449,0
40266598,0
40266656,1
40266761,1
40266918,0
40266978,0
40267026,1
40267027,1
40267078,1
40267079,0
40267134,0
40267163,0
40267174,0
40267231,0
40267235,1
40267297,0
40267430,0
40267548,1
40267550,0
40267650,0
40267691,0
40267733,0
40267873,0
40268022,1
40268213,1
40268317,0
40268466,0
40268568,0
40268706,0
40268712,1
40268728,0
40268765,0
40268800,0
40268892,0
40268918,0
40269015,1
40269576,0
40269594,1
40269626,0
40269771,0
40269797,0
40269834,0
40269856,1
40269857,0
40269885,1
40270040,0
40270184,0
40270233,1
40270376,0
40270458,0
40270531,0
40270536,0
40270567,0
40270646,1
40270794,0
40270851,0
40270934,1
40271184,0
40271365,0
40271410,0
40271440,0
40271482,0
40271490,1
40271502,0
40271655,0
40271662,0
40271827,0
40271859,0
40271986,0
40272195,1
40272212,0
40272221,0
40272256,0
40272325,0
40272387,0
40272407,0
40272484,1
40272491,1
40272545,1
40272566,0
40272568,0
40272573,0
40272582,0
40272727,1
40272882,0
40272928,0
40273089,0
40273170,0
40273343,0
40273359,0
40273433,1
40273444,0
40273675,0
40273690,0
40273728,0
40273892,0
40273909,0
40273969,0
40273974,0
40274065,0
40274069,0
40274108,0
40274126,1
40274134,0
40274310,0
40274314,1
40274486,1
40274540,0
40274567,1
40274709,1
40274782,0
40274847,0
40274933,0
40274981,0
40275094,0
40275132,0
40275149,0
40275597,0
40275756,1
40275874,0
40275985,0
40276025,0
40276041,0
40276317,0
40276324,0
40276359,0
40276414,0
40276557,0
40276703,0
40276734,0
40276788,0
40276794,0
40276861,1
40276908,1
40277142,0
40277229,0
40277243,0
40277271,0
40277323,0
40277366,0
40277432,0
40277483,0
40277643,0
40277683,0
40277831,0
40278025,0
40278093,0
40278127,0
40278149,0
40278175,0
40278185,0
40278259,0
40278300,0
40278325,0
40278383,0
40278410,0
40278546,0
40278611,0
40278734,1
40278916,1
40279131,1
40279175,0
40279192,1
40279219,0
40279240,0
40279245,0
40279540,0
40279571,0
40279887,0
40279946,0
40280039,0
40280058,0
40280165,0
40280297,0
40280311,0
40280312,0
40280318,1
40280341,0
40280371,1
40280391,1
40280418,0
40280500,0
40280524,0
40280672,0
40280704,1
40280739,1
40280814,1
40281021,0
40281161,0
40281258,0
40281272,0
40281280,1
40281304,0
40281403,1
40281583,1
40281604,1
40281640,1
40281650,1
40281662,0
40281702,1
40281720,0
40281746,1
40281780,0
40281804,1
40281861,0
40281957,0
40282092,1
40282126,0
40282595,0
40282663,0
40282836,1
40282876,1
40282902,1
40282925,0
40282979,1
40283080,1
40283134,1
40283443,1
40283680,0
40283709,0
40283777,0
40284092,1
40284245,0
40284263,0
40284312,0
40284317,0
40284378,1
40284392,0
40284471,0
40284502,1
40284657,0
40284901,0
40284942,0
40284954,0
40285042,1
40285188,0
40285200,0
40285323,1
40285508,0
40285544,0
40285586,0
40285598,1
40285634,0
40285767,0
40285833,0
40285906,0
40285911,0
40285931,0
40286033,1
40286111,0
40286255,0
40286264,0
40286290,0
40286317,0
40286357,1
40286389,0
40286414,0
40286570,0
40286634,0
40286804,0
40286861,0
40286940,0
40286951,0
40287039,0
40287065,0
40287186,1
40287187,0
40287377,1
40287462,0
40287635,1
40287668,0
40287944,0
40287946,0
40287985,0
40288073,0
40288078,0
40288166,1
40288168,0
40288220,0
40288247,1
40288270,0
40288352,1
40288362,1
40288413,1
40288472,1
40288499,1
40288556,0
40288640,0
40288670,0
40288705,0
40288734,0
40288773,0
40288801,0
40288847,0
40288882,0
40288883,0
40288884,1
40288909,0
40288979,1
40288985,0
40289058,0
40289158,1
40289193,0
40289288,0
40289329,0
40289356,0
40289505,0
40289595,0
40289619,0
40289686,0
40289705,0
40289712,1
40289880,0
40289882,0
40289893,1
40289987,0
40289993,0
40290006,0
40290046,0
40290077,0
40290091,0
40290104,0
40290155,0
40290191,0
40290214,0
40290228,0
40290418,0
40290434,0
40290600,1
40290648,1
40290803,0
40290878,1
40290899,0
40290920,0
40290958,1
40291020,0
40291027,1
40291138,0
40291223,0
40291265,0
40291268,1
40291351,0
40291363,0
40291376,0
40291447,0
40291531,0
40291594,0
40291608,0
40291685,1
40291824,0
40291870,0
40291888,0
40291910,0
40291930,0
40292087,0
40292135,0
40292157,0
40292159,1
40292280,0
40292356,0
40292423,0
40292546,0
40292557,0
40292596,1
40292617,0
40292621,1
40292657,0
40292672,1
40292797,0
40292812,0
40292907,0
40292926,1
40292962,1
40292979,1
40293054,1
40293068,0
40293120,0
40293135,1
40293270,0
40293299,1
40293338,0
40293358,0
40293386,0
40293424,0
40293453,0
40293575,0
40293587,1
40293600,0
40293617,0
40293706,0
40293739,0
40293764,0
40293895,0
40293963,1
40294037,0
40294066,0
40294133,0
40294138,1
40294230,1
40294237,1
40294238,1
40294246,1
40294324,0
40294354,1
40294369,0
40294371,0
40294375,0
40294438,1
40294447,0
40294504,0
40294538,0
40294647,0
40294790,0
40294836,1
40294884,0
40295008,0
40295028,0
40295044,0
40295064,0
40295146,1
40295204,1
40295207,1
40295276,0
40295326,1
40295370,1
40295414,0
40295451,0
40295511,0
40295687,0
40295723,0
40295769,0
40295803,0
40295821,0
40295822,0
40295881,0
40295899,1
40295988,0
40296070,0
40296094,0
40296232,0
40296286,0
40296326,1
40296402,1
40296500,0
40296511,0
40296522,0
40296528,1
40296529,1
40296531,1
40296600,0
40296620,1
40296626,0
40296739,0
40296794,0
40296804,1
40296936,0
40296969,0
40297144,0
40297249,0
40297334,1
40297351,0
40297510,0
40297555,0
40297598,0
40297705,0
40297745,0
40297870,0
40298127,0
40298148,0
40298237,0
